net,length_um
memory\[20\]\[14\],26.34
memory\[121\]\[27\],26.325
memory\[150\]\[4\],26.325
memory\[215\]\[10\],26.32
memory\[231\]\[3\],26.32
_11665_,26.3
memory\[240\]\[3\],26.3
_12003_,26.28
_13859_,26.28
_14564_,26.26
memory\[19\]\[31\],26.26
memory\[5\]\[12\],26.26
_10404_,26.22
_12164_,26.22
_12819_,26.22
_13413_,26.22
_13940_,26.22
memory\[32\]\[14\],26.22
memory\[176\]\[0\],26.2
memory\[209\]\[24\],26.2
memory\[88\]\[26\],26.2
clknet_leaf_661_clk,26.2
_12404_,26.18
_13527_,26.18
memory\[190\]\[16\],26.165
memory\[21\]\[24\],26.16
memory\[68\]\[5\],26.16
memory\[124\]\[22\],26.145
memory\[160\]\[26\],26.14
memory\[241\]\[3\],26.14
memory\[244\]\[13\],26.14
memory\[244\]\[1\],26.14
_13943_,26.12
_13082_,26.1
memory\[212\]\[13\],26.1
memory\[96\]\[13\],26.1
_09531_,26.08
memory\[168\]\[11\],26.08
memory\[111\]\[5\],26.06
_10092_,26.045
memory\[10\]\[14\],26.04
memory\[220\]\[10\],26.04
_00005_,26.02
memory\[245\]\[15\],26.02
memory\[55\]\[9\],26.02
_13779_,26
memory\[101\]\[25\],26
_12193_,25.98
memory\[240\]\[10\],25.98
memory\[31\]\[2\],25.98
clknet_leaf_608_clk,25.98
_09500_,25.96
_12294_,25.96
_12379_,25.96
_13383_,25.96
memory\[149\]\[9\],25.96
memory\[249\]\[2\],25.96
memory\[159\]\[9\],25.92
_11135_,25.915
memory\[200\]\[4\],25.9
memory\[219\]\[18\],25.9
memory\[58\]\[13\],25.9
memory\[52\]\[19\],25.89
_13529_,25.88
memory\[137\]\[23\],25.88
_13366_,25.86
memory\[140\]\[29\],25.845
_08888_,25.84
_09306_,25.84
_14170_,25.82
memory\[161\]\[25\],25.82
memory\[49\]\[9\],25.82
memory\[230\]\[20\],25.81
_11899_,25.8
_12038_,25.8
memory\[246\]\[5\],25.8
memory\[99\]\[15\],25.8
clknet_leaf_1012_clk,25.8
memory\[242\]\[12\],25.785
memory\[249\]\[9\],25.78
memory\[45\]\[2\],25.78
_08702_,25.76
_11269_,25.76
_13140_,25.76
memory\[41\]\[12\],25.76
_00007_,25.755
_09129_,25.74
_14303_,25.74
memory\[170\]\[6\],25.74
memory\[221\]\[8\],25.74
memory\[146\]\[18\],25.725
_00031_,25.72
_08754_,25.72
memory\[65\]\[5\],25.72
memory\[111\]\[7\],25.7
memory\[136\]\[25\],25.7
memory\[214\]\[20\],25.7
memory\[226\]\[10\],25.7
memory\[176\]\[6\],25.68
memory\[196\]\[31\],25.68
_13939_,25.66
memory\[112\]\[23\],25.66
memory\[196\]\[1\],25.66
memory\[223\]\[13\],25.66
_14207_,25.64
memory\[176\]\[1\],25.63
memory\[2\]\[21\],25.625
_10944_,25.62
memory\[216\]\[15\],25.62
memory\[81\]\[27\],25.62
_11837_,25.6
memory\[190\]\[8\],25.565
_10872_,25.56
memory\[108\]\[12\],25.56
memory\[255\]\[6\],25.56
memory\[68\]\[17\],25.56
_11892_,25.54
memory\[181\]\[3\],25.54
memory\[84\]\[17\],25.54
memory\[241\]\[31\],25.525
_11489_,25.52
_13200_,25.52
_13719_,25.52
memory\[100\]\[0\],25.52
memory\[72\]\[24\],25.52
memory\[186\]\[5\],25.505
_11772_,25.5
_14455_,25.5
memory\[208\]\[24\],25.5
_12757_,25.49
memory\[49\]\[5\],25.485
memory\[98\]\[8\],25.465
_10681_,25.46
memory\[2\]\[5\],25.45
_08411_,25.44
memory\[207\]\[21\],25.44
memory\[126\]\[23\],25.425
_00027_,25.42
memory\[48\]\[3\],25.42
memory\[42\]\[29\],25.405
_10625_,25.4
_12008_,25.4
memory\[114\]\[30\],25.39
_10034_,25.38
_11581_,25.36
memory\[23\]\[11\],25.36
memory\[42\]\[25\],25.36
memory\[108\]\[8\],25.34
memory\[158\]\[6\],25.34
memory\[179\]\[24\],25.34
memory\[209\]\[2\],25.34
memory\[80\]\[18\],25.34
memory\[128\]\[20\],25.32
_10288_,25.3
_10834_,25.3
_12222_,25.3
_12505_,25.3
_13755_,25.3
memory\[205\]\[26\],25.3
memory\[186\]\[27\],25.285
_13956_,25.28
memory\[100\]\[4\],25.28
memory\[131\]\[27\],25.28
memory\[20\]\[18\],25.275
memory\[129\]\[1\],25.26
memory\[244\]\[2\],25.26
memory\[146\]\[2\],25.24
memory\[233\]\[6\],25.24
memory\[62\]\[12\],25.24
memory\[150\]\[14\],25.225
memory\[186\]\[25\],25.225
memory\[240\]\[22\],25.22
memory\[46\]\[9\],25.22
_10415_,25.2
memory\[32\]\[16\],25.2
_09050_,25.18
_13109_,25.18
_14024_,25.18
memory\[149\]\[16\],25.18
memory\[181\]\[30\],25.18
_10898_,25.16
_14036_,25.15
memory\[5\]\[29\],25.15
net4714,25.14
_10610_,25.12
memory\[36\]\[8\],25.12
_12266_,25.1
memory\[131\]\[9\],25.1
memory\[251\]\[7\],25.1
memory\[244\]\[11\],25.08
memory\[178\]\[17\],25.065
memory\[178\]\[19\],25.065
_10859_,25.06
_11008_,25.06
_11019_,25.06
_12905_,25.06
memory\[48\]\[30\],25.06
_11335_,25.02
_12777_,25.02
memory\[151\]\[4\],25
memory\[157\]\[20\],25
memory\[220\]\[8\],24.99
_11354_,24.98
memory\[113\]\[0\],24.98
memory\[167\]\[17\],24.98
clknet_leaf_1523_clk,24.96
memory\[169\]\[17\],24.945
_08304_,24.94
_10815_,24.94
_12076_,24.94
memory\[101\]\[15\],24.94
memory\[157\]\[8\],24.94
_12506_,24.92
memory\[184\]\[7\],24.92
memory\[210\]\[21\],24.905
_14073_,24.9
memory\[219\]\[11\],24.9
_10275_,24.88
_10917_,24.88
_11635_,24.88
memory\[223\]\[29\],24.88
memory\[49\]\[4\],24.88
memory\[16\]\[1\],24.865
_14358_,24.86
_08409_,24.84
_10165_,24.84
_11097_,24.84
_11978_,24.84
_13259_,24.84
memory\[177\]\[30\],24.84
memory\[209\]\[17\],24.84
memory\[239\]\[28\],24.84
_10243_,24.82
memory\[222\]\[23\],24.805
_00029_,24.8
_13373_,24.8
memory\[33\]\[6\],24.8
memory\[43\]\[13\],24.8
memory\[65\]\[12\],24.8
memory\[82\]\[21\],24.79
memory\[44\]\[9\],24.78
memory\[61\]\[29\],24.78
_09984_,24.76
_11848_,24.76
memory\[42\]\[19\],24.76
memory\[73\]\[10\],24.76
memory\[22\]\[24\],24.74
memory\[253\]\[6\],24.74
_11125_,24.72
memory\[172\]\[1\],24.72
memory\[82\]\[19\],24.72
_10083_,24.7
_11003_,24.7
_13070_,24.68
memory\[171\]\[20\],24.68
memory\[232\]\[18\],24.68
_11038_,24.66
_11471_,24.64
memory\[161\]\[26\],24.64
memory\[166\]\[22\],24.64
memory\[85\]\[29\],24.64
memory\[89\]\[14\],24.64
_11745_,24.62
memory\[20\]\[22\],24.62
memory\[248\]\[16\],24.62
memory\[85\]\[31\],24.62
_10258_,24.6
memory\[15\]\[2\],24.6
memory\[240\]\[29\],24.6
memory\[247\]\[0\],24.6
memory\[7\]\[4\],24.6
memory\[84\]\[23\],24.6
_10478_,24.58
memory\[220\]\[17\],24.58
memory\[110\]\[25\],24.565
memory\[246\]\[17\],24.565
_12683_,24.56
memory\[117\]\[1\],24.56
memory\[154\]\[14\],24.56
memory\[29\]\[29\],24.56
memory\[63\]\[21\],24.56
memory\[78\]\[18\],24.56
memory\[161\]\[6\],24.545
_08303_,24.54
_13884_,24.54
memory\[217\]\[4\],24.54
_12309_,24.52
_18014_,24.52
memory\[22\]\[6\],24.52
_11806_,24.48
memory\[139\]\[11\],24.48
memory\[225\]\[23\],24.48
_09598_,24.46
_10225_,24.46
_11428_,24.46
_14078_,24.46
memory\[11\]\[11\],24.46
clknet_leaf_1520_clk,24.46
memory\[120\]\[25\],24.455
memory\[5\]\[6\],24.445
_11857_,24.44
memory\[189\]\[28\],24.44
memory\[97\]\[2\],24.44
memory\[185\]\[17\],24.42
memory\[23\]\[22\],24.42
memory\[245\]\[9\],24.42
memory\[34\]\[20\],24.42
memory\[36\]\[17\],24.42
memory\[128\]\[21\],24.4
memory\[245\]\[20\],24.4
memory\[42\]\[17\],24.4
_10021_,24.38
_10769_,24.38
_11960_,24.38
_12133_,24.38
memory\[165\]\[10\],24.38
memory\[217\]\[5\],24.38
memory\[84\]\[27\],24.38
_11767_,24.36
memory\[129\]\[30\],24.36
memory\[208\]\[28\],24.36
memory\[61\]\[6\],24.36
memory\[63\]\[12\],24.36
memory\[186\]\[18\],24.345
_11474_,24.34
_11544_,24.34
_14100_,24.34
_14584_,24.34
memory\[108\]\[20\],24.34
_14554_,24.32
memory\[248\]\[17\],24.32
memory\[87\]\[19\],24.32
memory\[129\]\[17\],24.305
_09947_,24.3
_11952_,24.3
memory\[189\]\[25\],24.3
memory\[227\]\[17\],24.3
memory\[213\]\[7\],24.28
memory\[72\]\[10\],24.28
_10342_,24.26
_12440_,24.26
_13970_,24.26
memory\[163\]\[26\],24.26
memory\[244\]\[20\],24.26
_10122_,24.24
memory\[112\]\[15\],24.24
memory\[57\]\[3\],24.24
_14316_,24.23
memory\[116\]\[15\],24.225
memory\[74\]\[29\],24.225
memory\[181\]\[11\],24.22
memory\[221\]\[1\],24.22
memory\[44\]\[4\],24.22
_12365_,24.2
memory\[249\]\[20\],24.2
_14570_,24.185
_08649_,24.18
_10521_,24.18
_13716_,24.18
memory\[137\]\[11\],24.18
memory\[156\]\[1\],24.18
memory\[39\]\[27\],24.18
memory\[41\]\[14\],24.18
memory\[40\]\[0\],24.175
memory\[72\]\[21\],24.165
_13665_,24.16
memory\[179\]\[18\],24.16
memory\[188\]\[5\],24.16
memory\[220\]\[18\],24.16
memory\[252\]\[13\],24.16
_09368_,24.14
_12180_,24.14
memory\[255\]\[8\],24.14
memory\[150\]\[2\],24.13
memory\[83\]\[18\],24.12
memory\[209\]\[7\],24.1
_08430_,24.095
clknet_leaf_571_clk,24.08
memory\[212\]\[24\],24.04
_12540_,24.02
_12596_,24.015
_13628_,24
memory\[116\]\[1\],24
_09965_,23.98
memory\[172\]\[10\],23.98
_14055_,23.96
memory\[11\]\[10\],23.96
_15534_,23.94
memory\[116\]\[29\],23.94
memory\[197\]\[3\],23.94
memory\[231\]\[29\],23.94
_09328_,23.92
_11132_,23.92
_11938_,23.92
memory\[156\]\[8\],23.92
_10518_,23.9
_12491_,23.9
memory\[143\]\[19\],23.9
_12841_,23.89
memory\[106\]\[29\],23.88
memory\[191\]\[3\],23.88
memory\[178\]\[22\],23.87
memory\[34\]\[29\],23.865
memory\[85\]\[11\],23.865
_09301_,23.86
memory\[182\]\[19\],23.845
_11942_,23.84
_12654_,23.84
_13459_,23.84
memory\[91\]\[25\],23.84
_12414_,23.82
memory\[213\]\[6\],23.82
_12522_,23.8
memory\[212\]\[23\],23.8
memory\[208\]\[9\],23.78
_13392_,23.77
_10715_,23.76
_12333_,23.76
memory\[187\]\[16\],23.76
memory\[191\]\[26\],23.76
memory\[226\]\[24\],23.76
memory\[255\]\[14\],23.76
memory\[3\]\[7\],23.76
memory\[145\]\[17\],23.74
memory\[119\]\[22\],23.72
memory\[15\]\[3\],23.715
memory\[188\]\[13\],23.7
memory\[209\]\[18\],23.7
memory\[186\]\[13\],23.685
_08349_,23.68
_09461_,23.68
_11372_,23.68
memory\[190\]\[17\],23.665
_09869_,23.66
memory\[161\]\[1\],23.66
memory\[203\]\[3\],23.66
memory\[30\]\[29\],23.65
memory\[66\]\[20\],23.645
_11310_,23.64
memory\[159\]\[11\],23.64
memory\[163\]\[3\],23.64
memory\[188\]\[26\],23.64
memory\[224\]\[8\],23.64
memory\[29\]\[23\],23.64
clknet_leaf_591_clk,23.64
_10627_,23.63
memory\[165\]\[16\],23.625
memory\[214\]\[18\],23.625
memory\[214\]\[22\],23.625
_14237_,23.62
memory\[145\]\[21\],23.62
memory\[171\]\[31\],23.62
memory\[58\]\[5\],23.62
memory\[130\]\[20\],23.605
memory\[228\]\[21\],23.605
memory\[240\]\[6\],23.6
memory\[32\]\[17\],23.6
memory\[48\]\[17\],23.6
memory\[48\]\[4\],23.6
memory\[63\]\[14\],23.6
memory\[110\]\[16\],23.58
memory\[161\]\[21\],23.58
_10141_,23.56
memory\[150\]\[23\],23.56
memory\[28\]\[16\],23.56
_09683_,23.54
_09744_,23.54
_11237_,23.54
_11660_,23.54
_12145_,23.54
_13043_,23.54
memory\[225\]\[26\],23.54
memory\[106\]\[5\],23.52
memory\[188\]\[8\],23.52
memory\[84\]\[19\],23.52
memory\[146\]\[3\],23.505
memory\[186\]\[24\],23.505
_09370_,23.5
_13695_,23.5
memory\[142\]\[18\],23.5
memory\[165\]\[24\],23.5
memory\[213\]\[23\],23.5
memory\[229\]\[13\],23.5
memory\[250\]\[3\],23.5
memory\[46\]\[7\],23.49
memory\[223\]\[31\],23.48
memory\[55\]\[2\],23.48
_09300_,23.46
_10526_,23.46
_11656_,23.46
memory\[131\]\[16\],23.46
memory\[99\]\[11\],23.46
_13064_,23.44
memory\[202\]\[17\],23.44
memory\[41\]\[21\],23.44
_09696_,23.42
_11508_,23.42
memory\[116\]\[24\],23.42
memory\[13\]\[29\],23.42
memory\[1\]\[9\],23.42
memory\[202\]\[13\],23.42
memory\[223\]\[9\],23.42
memory\[184\]\[22\],23.4
memory\[192\]\[10\],23.4
memory\[73\]\[22\],23.4
_13363_,23.39
_13775_,23.38
memory\[3\]\[22\],23.38
memory\[87\]\[11\],23.38
memory\[13\]\[13\],23.36
memory\[144\]\[12\],23.36
memory\[224\]\[10\],23.36
memory\[120\]\[4\],23.345
memory\[218\]\[25\],23.345
memory\[38\]\[27\],23.345
memory\[1\]\[6\],23.34
memory\[244\]\[23\],23.34
clknet_leaf_629_clk,23.34
_08368_,23.32
_09979_,23.32
_14086_,23.32
memory\[78\]\[2\],23.32
memory\[88\]\[25\],23.305
_11002_,23.3
memory\[123\]\[21\],23.3
_10552_,23.28
memory\[36\]\[29\],23.28
_11729_,23.26
memory\[204\]\[18\],23.26
memory\[212\]\[1\],23.26
memory\[83\]\[17\],23.26
_13131_,23.25
memory\[108\]\[15\],23.24
memory\[124\]\[4\],23.24
_09046_,23.22
memory\[71\]\[23\],23.22
memory\[3\]\[23\],23.2
_10668_,23.18
memory\[226\]\[4\],23.18
memory\[247\]\[25\],23.18
_11346_,23.16
_14030_,23.16
memory\[76\]\[4\],23.16
_14247_,23.15
memory\[108\]\[2\],23.14
memory\[204\]\[17\],23.14
memory\[99\]\[5\],23.14
memory\[53\]\[7\],23.125
memory\[65\]\[23\],23.12
memory\[152\]\[1\],23.1
memory\[248\]\[2\],23.1
memory\[241\]\[30\],23.09
_13502_,23.08
_13829_,23.08
_14505_,23.08
memory\[161\]\[30\],23.08
memory\[41\]\[0\],23.08
clknet_leaf_129_clk,23.08
_11410_,23.06
_12036_,23.06
memory\[102\]\[1\],23.06
memory\[105\]\[30\],23.06
memory\[214\]\[9\],23.06
memory\[47\]\[4\],23.06
_11632_,23.04
_14212_,23.04
memory\[128\]\[22\],23.04
memory\[129\]\[28\],23.04
memory\[129\]\[8\],23.04
memory\[180\]\[2\],23.04
memory\[212\]\[25\],23.04
memory\[86\]\[13\],23.025
_08960_,23
memory\[249\]\[4\],23
memory\[49\]\[3\],23
_09107_,22.98
_11100_,22.98
memory\[24\]\[1\],22.98
_09205_,22.96
_10889_,22.96
_11484_,22.96
_12671_,22.96
memory\[151\]\[0\],22.96
memory\[229\]\[27\],22.96
_11540_,22.94
memory\[181\]\[31\],22.94
memory\[240\]\[4\],22.94
memory\[27\]\[6\],22.94
memory\[154\]\[10\],22.925
memory\[208\]\[13\],22.92
memory\[245\]\[11\],22.92
memory\[6\]\[11\],22.92
_08746_,22.9
memory\[169\]\[4\],22.9
memory\[243\]\[10\],22.88
_12733_,22.86
memory\[216\]\[13\],22.86
memory\[16\]\[9\],22.845
memory\[230\]\[31\],22.845
_11986_,22.84
memory\[26\]\[6\],22.84
memory\[253\]\[29\],22.82
memory\[3\]\[3\],22.82
_12162_,22.8
memory\[244\]\[19\],22.8
memory\[7\]\[12\],22.8
memory\[82\]\[2\],22.8
_12668_,22.78
memory\[165\]\[14\],22.78
memory\[244\]\[10\],22.78
memory\[198\]\[27\],22.765
_09488_,22.76
memory\[131\]\[21\],22.76
memory\[159\]\[4\],22.76
memory\[15\]\[31\],22.76
memory\[5\]\[2\],22.76
memory\[64\]\[20\],22.76
memory\[189\]\[16\],22.75
_09383_,22.74
_12236_,22.74
_13751_,22.74
memory\[252\]\[19\],22.74
memory\[33\]\[7\],22.74
memory\[51\]\[8\],22.74
_11486_,22.73
_10485_,22.72
_11601_,22.72
_13238_,22.72
memory\[160\]\[11\],22.72
memory\[201\]\[22\],22.72
memory\[34\]\[3\],22.72
memory\[43\]\[17\],22.72
memory\[29\]\[13\],22.705
memory\[65\]\[1\],22.7
clknet_leaf_910_clk,22.7
net5919,22.7
memory\[136\]\[30\],22.68
memory\[185\]\[11\],22.68
memory\[197\]\[12\],22.68
memory\[202\]\[20\],22.68
memory\[26\]\[29\],22.68
memory\[96\]\[12\],22.68
_12613_,22.66
memory\[159\]\[28\],22.66
memory\[241\]\[5\],22.66
memory\[44\]\[23\],22.66
memory\[246\]\[25\],22.65
memory\[186\]\[9\],22.645
_10072_,22.64
_12011_,22.64
_13388_,22.64
memory\[208\]\[18\],22.64
memory\[209\]\[28\],22.64
memory\[249\]\[1\],22.64
memory\[50\]\[4\],22.61
memory\[142\]\[23\],22.605
_08662_,22.6
_12834_,22.6
memory\[15\]\[0\],22.6
memory\[224\]\[1\],22.6
memory\[96\]\[3\],22.6
_12150_,22.58
_13074_,22.58
memory\[244\]\[12\],22.58
memory\[33\]\[27\],22.58
memory\[118\]\[5\],22.565
memory\[214\]\[30\],22.565
memory\[34\]\[26\],22.565
memory\[220\]\[19\],22.56
_12349_,22.54
memory\[128\]\[30\],22.54
memory\[143\]\[10\],22.54
memory\[190\]\[9\],22.525
_11179_,22.52
memory\[12\]\[16\],22.52
memory\[181\]\[19\],22.52
memory\[50\]\[23\],22.52
memory\[53\]\[18\],22.52
memory\[70\]\[20\],22.505
memory\[108\]\[1\],22.5
memory\[67\]\[1\],22.5
clknet_leaf_1228_clk,22.5
net1681,22.5
_13403_,22.46
memory\[240\]\[15\],22.46
memory\[210\]\[7\],22.45
memory\[174\]\[19\],22.44
memory\[241\]\[12\],22.44
memory\[252\]\[10\],22.44
memory\[222\]\[20\],22.43
_14261_,22.425
_10900_,22.42
memory\[213\]\[0\],22.42
memory\[251\]\[4\],22.42
clknet_leaf_908_clk,22.42
memory\[130\]\[27\],22.405
_13588_,22.4
data_addr[6],22.4
_09945_,22.38
_10480_,22.38
_18042_,22.38
memory\[64\]\[4\],22.375
_12464_,22.36
memory\[49\]\[1\],22.36
memory\[166\]\[24\],22.345
memory\[139\]\[22\],22.34
memory\[187\]\[7\],22.34
memory\[205\]\[20\],22.34
memory\[229\]\[14\],22.34
memory\[40\]\[18\],22.34
memory\[84\]\[0\],22.34
memory\[93\]\[19\],22.34
memory\[158\]\[13\],22.325
memory\[181\]\[18\],22.32
memory\[208\]\[26\],22.32
memory\[216\]\[3\],22.32
memory\[221\]\[9\],22.32
memory\[224\]\[13\],22.32
memory\[47\]\[9\],22.31
_11674_,22.3
_11783_,22.3
_14603_,22.3
memory\[193\]\[7\],22.3
memory\[21\]\[21\],22.3
memory\[89\]\[15\],22.3
clknet_leaf_1250_clk,22.3
_10520_,22.28
memory\[211\]\[4\],22.26
memory\[235\]\[0\],22.26
memory\[62\]\[27\],22.26
memory\[8\]\[18\],22.26
_12006_,22.25
_10754_,22.24
_12684_,22.24
memory\[0\]\[1\],22.24
memory\[112\]\[11\],22.24
memory\[184\]\[13\],22.24
memory\[221\]\[18\],22.24
memory\[86\]\[0\],22.24
memory\[116\]\[8\],22.22
_11737_,22.2
_13058_,22.2
memory\[149\]\[6\],22.2
_12833_,22.18
memory\[30\]\[24\],22.18
memory\[3\]\[25\],22.18
memory\[46\]\[29\],22.18
memory\[70\]\[11\],22.18
_08926_,22.16
_13837_,22.16
memory\[179\]\[3\],22.16
memory\[237\]\[28\],22.16
memory\[239\]\[9\],22.16
memory\[78\]\[28\],22.16
memory\[251\]\[13\],22.15
_13442_,22.14
memory\[175\]\[19\],22.14
memory\[85\]\[6\],22.14
_14507_,22.12
memory\[242\]\[16\],22.12
memory\[154\]\[27\],22.11
memory\[158\]\[24\],22.105
memory\[105\]\[25\],22.1
memory\[252\]\[7\],22.1
memory\[65\]\[6\],22.1
memory\[186\]\[22\],22.085
memory\[48\]\[15\],22.085
_10764_,22.08
memory\[159\]\[1\],22.08
memory\[184\]\[0\],22.08
_11904_,22.06
_14331_,22.06
memory\[121\]\[22\],22.06
memory\[153\]\[5\],22.06
memory\[211\]\[20\],22.06
memory\[67\]\[9\],22.06
_14465_,22.04
memory\[128\]\[12\],22.04
memory\[41\]\[28\],22.04
_14497_,22.035
memory\[158\]\[0\],22.025
_10714_,22
memory\[217\]\[7\],22
memory\[252\]\[1\],22
memory\[31\]\[24\],22
memory\[183\]\[5\],21.98
memory\[60\]\[18\],21.98
memory\[153\]\[29\],21.96
memory\[181\]\[17\],21.96
memory\[252\]\[21\],21.94
_11350_,21.93
memory\[246\]\[10\],21.925
_12611_,21.92
_14051_,21.92
memory\[100\]\[10\],21.92
memory\[219\]\[13\],21.92
memory\[237\]\[14\],21.92
memory\[247\]\[14\],21.92
memory\[29\]\[22\],21.92
_13518_,21.9
memory\[221\]\[12\],21.9
memory\[33\]\[14\],21.9
memory\[44\]\[22\],21.9
memory\[66\]\[9\],21.9
memory\[132\]\[6\],21.89
memory\[190\]\[22\],21.885
memory\[15\]\[1\],21.88
memory\[211\]\[17\],21.88
memory\[43\]\[14\],21.88
_12723_,21.87
_12950_,21.86
memory\[72\]\[12\],21.86
memory\[29\]\[0\],21.845
memory\[204\]\[1\],21.84
memory\[229\]\[10\],21.84
memory\[36\]\[3\],21.84
memory\[65\]\[16\],21.825
memory\[89\]\[10\],21.825
_00026_,21.82
_11434_,21.82
_13289_,21.82
memory\[224\]\[16\],21.82
memory\[82\]\[9\],21.82
memory\[109\]\[11\],21.8
memory\[220\]\[21\],21.8
memory\[76\]\[31\],21.8
memory\[87\]\[13\],21.8
memory\[234\]\[18\],21.795
memory\[190\]\[19\],21.79
memory\[110\]\[20\],21.785
memory\[164\]\[31\],21.785
_11247_,21.78
_14453_,21.78
memory\[185\]\[10\],21.78
memory\[18\]\[31\],21.78
memory\[111\]\[8\],21.76
memory\[176\]\[4\],21.76
memory\[193\]\[17\],21.76
memory\[24\]\[8\],21.76
memory\[39\]\[29\],21.76
memory\[77\]\[9\],21.76
memory\[162\]\[2\],21.745
_11654_,21.74
memory\[80\]\[11\],21.74
memory\[43\]\[10\],21.72
memory\[93\]\[0\],21.72
memory\[94\]\[18\],21.72
_09039_,21.7
_10487_,21.7
_12007_,21.7
_12620_,21.7
_13447_,21.7
_13715_,21.7
memory\[253\]\[1\],21.7
_13713_,21.68
memory\[106\]\[8\],21.68
memory\[155\]\[19\],21.68
memory\[86\]\[22\],21.665
_09634_,21.66
_10803_,21.66
_12045_,21.66
memory\[189\]\[18\],21.66
memory\[229\]\[7\],21.645
memory\[110\]\[0\],21.64
memory\[69\]\[14\],21.64
memory\[154\]\[23\],21.625
_08910_,21.62
_10995_,21.62
memory\[183\]\[20\],21.62
memory\[253\]\[13\],21.62
_08596_,21.6
_13365_,21.6
memory\[231\]\[31\],21.6
memory\[41\]\[18\],21.6
memory\[83\]\[21\],21.6
_08264_,21.58
_13135_,21.58
_14291_,21.58
memory\[180\]\[17\],21.58
memory\[209\]\[8\],21.58
memory\[219\]\[24\],21.58
memory\[166\]\[7\],21.565
memory\[190\]\[13\],21.565
_09638_,21.56
_12908_,21.56
memory\[152\]\[2\],21.56
memory\[180\]\[22\],21.56
memory\[56\]\[3\],21.56
memory\[96\]\[19\],21.56
memory\[134\]\[6\],21.545
_10825_,21.54
_14098_,21.54
memory\[115\]\[0\],21.54
memory\[188\]\[18\],21.54
memory\[196\]\[16\],21.54
memory\[221\]\[17\],21.54
_14359_,21.52
memory\[135\]\[10\],21.52
memory\[157\]\[30\],21.52
memory\[203\]\[19\],21.52
memory\[244\]\[26\],21.52
memory\[130\]\[30\],21.505
memory\[142\]\[16\],21.505
memory\[214\]\[13\],21.505
memory\[28\]\[27\],21.5
_12009_,21.49
memory\[37\]\[18\],21.485
_09673_,21.48
_10631_,21.48
memory\[173\]\[3\],21.48
memory\[207\]\[15\],21.48
memory\[37\]\[7\],21.48
memory\[145\]\[29\],21.465
memory\[242\]\[7\],21.465
_09652_,21.46
_13453_,21.46
memory\[180\]\[28\],21.46
memory\[229\]\[24\],21.46
memory\[236\]\[14\],21.46
memory\[255\]\[5\],21.46
memory\[56\]\[5\],21.46
memory\[60\]\[17\],21.46
memory\[242\]\[31\],21.455
memory\[154\]\[28\],21.45
memory\[130\]\[1\],21.44
memory\[216\]\[6\],21.44
memory\[55\]\[4\],21.44
memory\[84\]\[8\],21.44
memory\[182\]\[31\],21.425
memory\[159\]\[27\],21.42
_09888_,21.4
_10550_,21.38
_12234_,21.38
_12260_,21.38
memory\[119\]\[17\],21.38
memory\[223\]\[23\],21.38
memory\[76\]\[20\],21.38
memory\[182\]\[13\],21.365
_09597_,21.36
_13394_,21.36
memory\[147\]\[22\],21.36
memory\[182\]\[1\],21.345
memory\[218\]\[23\],21.345
memory\[128\]\[8\],21.34
_11885_,21.32
_23271_,21.32
memory\[139\]\[4\],21.32
memory\[14\]\[30\],21.32
memory\[212\]\[10\],21.32
memory\[220\]\[26\],21.32
memory\[104\]\[0\],21.31
_11766_,21.3
memory\[213\]\[1\],21.3
memory\[221\]\[10\],21.3
memory\[245\]\[3\],21.3
data_out[25],21.29
memory\[130\]\[7\],21.285
memory\[186\]\[28\],21.285
_13031_,21.28
_14492_,21.28
_16437_,21.28
memory\[185\]\[15\],21.28
memory\[187\]\[31\],21.28
memory\[224\]\[12\],21.28
memory\[150\]\[1\],21.265
memory\[172\]\[23\],21.26
memory\[8\]\[9\],21.26
memory\[143\]\[7\],21.24
memory\[176\]\[11\],21.24
memory\[52\]\[25\],21.225
_09463_,21.22
_09637_,21.22
memory\[105\]\[11\],21.22
memory\[98\]\[26\],21.22
memory\[30\]\[10\],21.205
_13988_,21.2
memory\[104\]\[25\],21.2
memory\[118\]\[12\],21.2
memory\[129\]\[26\],21.2
memory\[245\]\[2\],21.2
memory\[42\]\[8\],21.2
memory\[80\]\[26\],21.2
memory\[30\]\[6\],21.195
_09856_,21.18
memory\[152\]\[7\],21.18
memory\[144\]\[26\],21.16
memory\[152\]\[5\],21.16
memory\[19\]\[8\],21.16
memory\[216\]\[0\],21.16
memory\[229\]\[1\],21.16
memory\[54\]\[17\],21.16
memory\[80\]\[17\],21.16
_14214_,21.14
memory\[121\]\[17\],21.14
memory\[69\]\[19\],21.14
memory\[82\]\[0\],21.14
_08554_,21.12
_10003_,21.12
_10548_,21.12
_13863_,21.12
_13894_,21.12
_14445_,21.12
memory\[156\]\[3\],21.12
memory\[161\]\[9\],21.12
memory\[171\]\[25\],21.12
memory\[183\]\[9\],21.12
memory\[198\]\[6\],21.12
memory\[228\]\[10\],21.12
memory\[71\]\[1\],21.12
memory\[83\]\[27\],21.12
memory\[95\]\[19\],21.12
memory\[158\]\[28\],21.105
memory\[146\]\[30\],21.085
_13054_,21.08
_13489_,21.08
_14276_,21.08
memory\[149\]\[29\],21.08
memory\[216\]\[16\],21.08
memory\[231\]\[5\],21.08
memory\[26\]\[23\],21.08
memory\[62\]\[21\],21.08
memory\[99\]\[21\],21.08
